Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764633654,197,,Aggregated,62.400000,0.000000,68,150,200,230,320,340,380,440,670,740,740,1380,0,67,136.2190510869645,44.73130000405945,743.1586000020616,2222.967391304348
1764633655,197,,Aggregated,63.900000,0.000000,68,150,200,230,320,340,370,440,670,740,740,1467,0,68,136.71735725971263,44.73130000405945,743.1586000020616,2221.586230402181
1764633656,209,,Aggregated,65.500000,0.000000,68,150,200,230,320,350,380,450,670,740,740,1556,0,68,137.1950604755916,44.73130000405945,743.1586000020616,2195.2146529562983
1764633657,215,,Aggregated,69.100000,0.000000,68,150,200,230,320,350,380,440,670,740,740,1639,0,68,137.0480174496648,44.146799998998176,743.1586000020616,2186.954240390482
1764633658,221,,Aggregated,71.400000,0.000000,68,150,200,230,320,340,370,440,670,740,740,1726,0,68,136.8351865005756,44.146799998998176,743.1586000020616,2189.042294322132
1764633659,227,,Aggregated,73.500000,0.000000,68,150,200,230,320,340,370,440,670,740,740,1821,0,68,136.50056672157407,44.146799998998176,743.1586000020616,2193.7182866556836
1764633660,227,,Aggregated,75.100000,0.000000,68,150,200,230,320,340,370,440,670,740,740,1920,0,68,135.98470531248572,44.146799998998176,743.1586000020616,2194.804166666667
1764633661,239,,Aggregated,78.900000,0.000000,68,150,200,230,320,340,370,440,670,740,740,2021,0,68,135.56933033148078,44.146799998998176,743.1586000020616,2182.923800098961
1764633662,239,,Aggregated,81.300000,0.000000,68,140,200,230,320,340,380,440,670,740,740,2122,0,68,135.02056121580367,44.146799998998176,743.1586000020616,2182.5405278039584
1764633663,245,,Aggregated,84.900000,0.000000,67,140,200,230,320,340,370,440,670,740,740,2213,0,67,134.52265160413674,44.146799998998176,743.1586000020616,2184.4292815183007
1764633664,257,,Aggregated,86.400000,0.000000,67,140,200,230,320,340,370,430,670,740,740,2317,0,67,134.18048649112407,44.146799998998176,743.1586000020616,2174.2006905481226
1764633665,263,,Aggregated,89.600000,0.000000,67,140,200,230,320,340,370,430,670,740,740,2416,0,67,133.42679139071495,44.146799998998176,743.1586000020616,2166.8298841059604
1764633666,269,,Aggregated,91.500000,0.000000,67,140,200,220,320,340,380,440,670,740,740,2538,0,67,133.1316802206312,44.146799998998176,743.1586000020616,2155.7301024428684
1764633667,275,,Aggregated,93.300000,0.000000,67,140,200,220,320,340,380,440,670,740,740,2638,0,67,133.1453715314275,44.146799998998176,743.1586000020616,2144.8328278999243
1764633668,281,,Aggregated,94.700000,0.000000,67,140,200,230,320,350,400,440,670,740,740,2757,0,67,135.2321001087855,44.146799998998176,743.1586000020616,2135.7178092129125
1764633669,287,,Aggregated,98.700000,0.000000,68,140,200,230,320,350,400,450,670,740,740,2864,0,68,136.11233306564014,44.146799998998176,743.1586000020616,2140.5401536312847
1764633670,293,,Aggregated,99.600000,0.000000,68,140,200,230,320,350,400,440,670,740,740,2973,0,68,135.95556972754315,43.78510000242386,743.1586000020616,2134.3743693239153
1764633671,293,,Aggregated,103.300000,0.000000,68,140,200,230,320,350,410,450,650,740,740,3083,0,68,136.33847528379613,43.78510000242386,743.1586000020616,2130.5008108984757
1764633672,299,,Aggregated,103.800000,0.000000,68,150,200,230,320,350,420,460,670,740,740,3209,0,68,137.68379354936016,43.78510000242386,743.1586000020616,2111.359613586787
1764633673,305,,Aggregated,105.000000,0.000000,68,150,200,240,320,360,430,500,820,1200,1200,3336,0,68,139.6221437050112,43.78510000242386,1175.9356000038679,2104.630395683453
1764633674,311,,Aggregated,107.600000,0.000000,68,150,210,240,330,360,430,500,820,1200,1200,3451,0,68,140.4492366850079,43.78510000242386,1175.9356000038679,2105.9808751086643
1764633675,317,,Aggregated,109.300000,0.000000,69,150,210,250,330,370,460,520,940,1200,1200,3594,0,69,143.08283823036842,43.67450000427198,1175.9356000038679,2108.7412353923205
1764633676,323,,Aggregated,112.200000,0.000000,69,160,210,250,330,370,460,520,940,1200,1200,3717,0,69,143.54670839384985,43.67450000427198,1175.9356000038679,2111.7379607210114
1764633677,335,,Aggregated,113.900000,0.000000,69,150,210,250,330,370,460,520,940,1200,1200,3858,0,69,143.26127050283512,43.67450000427198,1175.9356000038679,2106.4603421461898
1764633678,341,,Aggregated,118.100000,0.000000,69,150,210,250,330,370,460,520,940,1200,1200,3981,0,69,143.27417802058605,43.67450000427198,1175.9356000038679,2106.066817382567
1764633679,347,,Aggregated,118.500000,0.000000,69,160,210,250,330,370,450,510,850,1200,1200,4122,0,69,144.16705662297534,43.67450000427198,1175.9356000038679,2106.5795730228047
1764633680,353,,Aggregated,123.000000,0.000000,69,160,220,260,330,370,450,510,850,1200,1200,4257,0,69,145.23662313834427,43.67450000427198,1175.9356000038679,2115.8071411792343
1764633681,353,,Aggregated,121.600000,0.000000,69,160,220,260,330,370,450,510,850,1200,1200,4395,0,69,145.53330118314423,43.67450000427198,1175.9356000038679,2111.9369738339024
