Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764632634,82,,Aggregated,28.400000,0.000000,67,150,160,180,260,280,350,560,4700,4700,4700,750,1,67,127.58088000012019,44.05640000186395,4675.944000002346,2185.1826666666666
1764632635,84,,Aggregated,29.100000,0.000000,67,150,160,180,260,280,350,560,4700,4700,4700,789,1,67,126.64362053242897,44.05640000186395,4675.944000002346,2199.589353612167
1764632636,86,,Aggregated,30.600000,0.000000,67,150,160,180,260,280,340,560,4700,4700,4700,819,1,67,126.37694529926677,44.05640000186395,4675.944000002346,2206.3601953601956
1764632637,88,,Aggregated,31.400000,0.000000,67,140,160,180,260,280,330,560,4700,4700,4700,861,1,67,125.42172741010633,44.05640000186395,4675.944000002346,2176.954703832753
1764632638,90,,Aggregated,31.900000,0.000000,67,140,160,180,260,280,330,560,4700,4700,4700,898,1,67,124.59256113598897,44.05640000186395,4675.944000002346,2161.1681514476613
1764632639,92,,Aggregated,32.200000,0.000000,67,140,160,180,260,280,320,510,4700,4700,4700,927,1,67,124.15911467111268,44.05640000186395,4675.944000002346,2151.4250269687163
1764632640,94,,Aggregated,34.200000,0.000000,66,140,160,170,260,280,320,510,4700,4700,4700,964,1,66,122.94252365157931,44.05640000186395,4675.944000002346,2141.76867219917
1764632642,96,,Aggregated,33.900000,0.000000,66,140,160,180,260,280,320,480,900,4700,4700,1007,1,66,123.1047515393584,44.05640000186395,4675.944000002346,2114.1390268123137
1764632643,98,,Aggregated,34.700000,0.000000,66,140,160,170,260,280,320,480,900,4700,4700,1050,1,66,121.83165723820345,44.05640000186395,4675.944000002346,2123.8885714285716
1764632644,100,,Aggregated,34.700000,0.000000,66,140,160,170,260,280,320,480,900,4700,4700,1088,1,66,121.14568079054527,44.05640000186395,4675.944000002346,2116.140625
1764632645,102,,Aggregated,35.600000,0.000000,66,140,160,170,260,280,320,440,900,4700,4700,1129,1,66,121.04313188672957,44.05640000186395,4675.944000002346,2095.571302037201
1764632646,104,,Aggregated,36.800000,0.000000,66,140,160,170,260,280,310,440,900,4700,4700,1173,1,66,120.06900673494468,44.05640000186395,4675.944000002346,2090.074168797954
1764632647,106,,Aggregated,37.700000,0.000000,66,140,160,170,260,280,310,420,900,4700,4700,1215,1,66,119.34069580256094,44.05640000186395,4675.944000002346,2095.0395061728395
1764632648,108,,Aggregated,37.700000,0.000000,66,140,160,170,260,280,310,420,900,4700,4700,1255,1,66,119.45316039849155,44.05640000186395,4675.944000002346,2098.8167330677293
1764632649,110,,Aggregated,39.400000,0.000000,66,140,160,170,260,280,310,420,900,4700,4700,1300,1,66,119.49928138471688,44.05640000186395,4675.944000002346,2075.81
1764632650,112,,Aggregated,39.000000,0.000000,66,140,160,170,260,280,310,410,900,4700,4700,1352,1,66,119.89438846163713,44.05640000186395,4675.944000002346,2064.5495562130177
1764632651,116,,Aggregated,40.100000,0.000000,66,140,160,170,260,280,310,400,900,4700,4700,1401,1,66,119.75465124920918,44.05640000186395,4675.944000002346,2066.5467523197717
1764632652,116,,Aggregated,42.300000,0.000000,66,140,160,170,260,280,310,400,900,4700,4700,1432,1,66,119.9168111732982,44.05640000186395,4675.944000002346,2065.9120111731845
1764632653,118,,Aggregated,43.100000,0.000000,66,140,160,170,260,280,310,400,900,4700,4700,1486,1,66,118.98440181706592,44.05640000186395,4675.944000002346,2071.4448183041723
1764632654,122,,Aggregated,42.300000,0.000000,66,140,160,170,260,280,310,390,900,4700,4700,1541,1,66,118.06179357570858,44.05640000186395,4675.944000002346,2049.0597014925374
1764632655,122,,Aggregated,43.300000,0.000000,66,130,160,170,260,280,300,390,900,4700,4700,1596,1,66,117.37306929836292,44.05640000186395,4675.944000002346,2056.7274436090224
1764632656,124,,Aggregated,44.700000,0.000000,65,130,160,170,260,280,300,350,900,4700,4700,1653,1,65,116.44086581982947,44.05640000186395,4675.944000002346,2042.8977616454931
1764632657,126,,Aggregated,46.400000,0.000000,65,130,160,170,260,280,300,350,900,4700,4700,1696,1,65,116.44576733500078,44.05640000186395,4675.944000002346,2041.5813679245282
1764632658,128,,Aggregated,47.600000,0.000000,65,130,160,170,260,280,310,340,900,4700,4700,1746,1,65,116.68317892335492,44.05640000186395,4675.944000002346,2048.908361970218
1764632659,130,,Aggregated,47.900000,0.000000,65,130,160,170,260,280,300,340,900,4700,4700,1801,1,65,116.70003892291301,44.05640000186395,4675.944000002346,2070.5752359800113
1764632660,134,,Aggregated,48.800000,0.000000,65,130,160,170,260,280,310,340,900,4700,4700,1845,1,65,116.90893365865018,44.05640000186395,4675.944000002346,2060.266666666667
1764632661,134,,Aggregated,49.400000,0.000000,65,130,160,170,260,280,310,340,900,4700,4700,1912,1,65,116.43128007331694,44.05640000186395,4675.944000002346,2059.6307531380753
1764632662,136,,Aggregated,49.300000,0.000000,66,130,160,170,260,280,310,390,900,4700,4700,1968,1,65,117.81951148384728,44.05640000186395,4675.944000002346,2052.345020325203
1764632663,138,,Aggregated,51.000000,0.000000,65,130,160,170,260,280,310,380,870,4700,4700,2017,1,65,117.62273564709375,44.05640000186395,4675.944000002346,2047.026276648488
1764632664,140,,Aggregated,52.300000,0.000000,65,130,160,170,260,280,310,380,870,4700,4700,2071,1,65,116.84242322556372,44.05640000186395,4675.944000002346,2050.736359246741
1764632665,142,,Aggregated,52.800000,0.000000,65,130,160,170,260,280,310,370,870,4700,4700,2125,1,65,116.69903270594489,44.05640000186395,4675.944000002346,2058.569411764706
1764632666,144,,Aggregated,52.700000,0.000000,65,130,160,170,260,280,310,380,870,4700,4700,2191,1,65,116.9140432223335,44.05640000186395,4675.944000002346,2058.7649475125513
1764632667,148,,Aggregated,52.100000,0.000000,65,130,160,170,260,280,310,370,870,4700,4700,2243,1,65,116.88735568441147,44.05640000186395,4675.944000002346,2058.7922425323227
1764632668,150,,Aggregated,53.500000,0.000000,65,130,160,170,260,280,310,360,870,4700,4700,2302,1,65,116.6120794961478,44.05640000186395,4675.944000002346,2056.880973066898
1764632669,150,,Aggregated,53.800000,0.000000,65,130,160,170,260,280,310,360,870,4700,4700,2366,1,65,116.69731005922362,44.05640000186395,4675.944000002346,2055.286136939983
1764632670,152,,Aggregated,55.000000,0.000000,65,130,160,170,260,280,310,350,870,4700,4700,2427,1,65,116.3767862794178,44.05640000186395,4675.944000002346,2062.097651421508
1764632671,154,,Aggregated,56.000000,0.000000,65,130,160,170,260,280,310,350,870,4700,4700,2488,1,65,116.27326619780497,44.05640000186395,4675.944000002346,2053.008038585209
1764632672,158,,Aggregated,57.600000,0.000000,66,130,160,170,260,280,310,350,870,4700,4700,2548,1,66,116.28592291999038,44.05640000186395,4675.944000002346,2050.517660910518
1764632673,160,,Aggregated,57.000000,0.000000,66,130,160,170,260,280,310,350,870,4700,4700,2607,1,66,115.76808296898186,44.05640000186395,4675.944000002346,2056.1139240506327
1764632674,160,,Aggregated,58.800000,0.000000,66,130,160,170,260,280,310,350,870,4700,4700,2674,1,66,115.6931830591467,44.05640000186395,4675.944000002346,2057.112939416604
1764632675,163,,Aggregated,58.700000,0.000000,66,130,160,170,260,280,310,350,870,4700,4700,2741,1,66,115.44665012775768,44.05640000186395,4675.944000002346,2054.187887632251
1764632676,165,,Aggregated,60.000000,0.000000,66,130,160,170,260,280,310,340,870,4700,4700,2802,1,66,115.64537580307062,44.05640000186395,4675.944000002346,2059.001784439686
1764632677,169,,Aggregated,61.200000,0.000000,66,130,160,170,260,280,310,340,870,4700,4700,2879,1,66,115.66752160479929,44.05640000186395,4675.944000002346,2066.8346648141714
1764632678,169,,Aggregated,61.100000,0.000000,66,130,160,170,260,280,310,340,870,4700,4700,2943,1,66,115.44221695555947,44.05640000186395,4675.944000002346,2066.549099558274
1764632679,171,,Aggregated,63.200000,0.000000,66,130,160,170,260,280,310,340,800,4700,4700,3002,1,66,115.81803864097554,44.05640000186395,4675.944000002346,2069.3520986009325
1764632680,173,,Aggregated,63.700000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3081,1,66,116.23744238888702,44.05640000186395,4675.944000002346,2065.2142161635834
1764632681,175,,Aggregated,63.700000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3159,1,66,115.84200246918981,44.05640000186395,4675.944000002346,2064.954732510288
1764632682,177,,Aggregated,64.700000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3231,1,66,115.9364269885976,44.05640000186395,4675.944000002346,2069.870318786753
1764632683,179,,Aggregated,66.500000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3295,1,66,115.65058880126058,44.05640000186395,4675.944000002346,2075.583611532625
1764632684,181,,Aggregated,66.500000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3357,1,66,115.40314277634042,44.05640000186395,4675.944000002346,2080.91599642538
1764632685,185,,Aggregated,68.500000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3430,1,66,115.42788620997639,44.05640000186395,4675.944000002346,2069.9985422740524
1764632686,187,,Aggregated,68.200000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3513,1,66,115.71802570458614,44.05640000186395,4675.944000002346,2075.210930828352
1764632687,189,,Aggregated,69.100000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3580,1,66,115.63093371513884,44.05640000186395,4675.944000002346,2072.1564245810055
1764632688,191,,Aggregated,70.500000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3657,1,66,115.56825326777377,44.05640000186395,4675.944000002346,2062.9360131255125
1764632689,193,,Aggregated,70.100000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3735,1,66,115.38484752349191,44.05640000186395,4675.944000002346,2083.2819277108433
1764632690,195,,Aggregated,70.600000,0.000000,66,130,160,170,260,280,310,350,800,4700,4700,3806,1,66,115.22131376780206,44.05640000186395,4675.944000002346,2087.600105097215
1764632691,197,,Aggregated,72.200000,0.000000,66,130,160,170,260,280,310,360,800,4700,4700,3885,1,66,115.141309112039,44.05640000186395,4675.944000002346,2090.0427284427283
1764632692,199,,Aggregated,72.800000,0.000000,66,130,160,170,260,280,310,370,800,4700,4700,3964,1,66,115.54595060552204,44.05640000186395,4675.944000002346,2086.495206861756
1764632693,201,,Aggregated,72.300000,0.000000,66,130,160,170,260,280,310,360,730,4700,4700,4046,1,66,115.63467708855444,44.05640000186395,4675.944000002346,2084.7656945130993
1764632694,203,,Aggregated,73.500000,0.000000,66,130,160,170,260,280,310,360,730,4700,4700,4110,1,66,115.66771092464415,44.05640000186395,4675.944000002346,2088.7126520681263
1764632695,205,,Aggregated,74.800000,0.000000,66,130,160,170,260,280,310,360,730,4700,4700,4193,1,66,115.3905198426606,44.05640000186395,4675.944000002346,2088.6952062962077
1764632696,207,,Aggregated,74.800000,0.000000,66,130,160,170,260,280,310,360,730,4700,4700,4276,1,66,115.40955304027321,44.05640000186395,4675.944000002346,2085.867165575304
1764632697,209,,Aggregated,75.700000,0.000000,66,130,160,170,260,280,310,360,730,4700,4700,4356,1,66,115.4137278926133,44.05640000186395,4675.944000002346,2085.4628099173556
1764632698,211,,Aggregated,75.900000,0.000000,66,130,160,170,260,280,310,350,730,4700,4700,4438,1,66,115.31018346107706,44.05640000186395,4675.944000002346,2088.7422262280306
1764632699,213,,Aggregated,77.200000,0.000000,66,130,160,170,260,280,310,350,730,4700,4700,4522,1,66,115.24268168957194,44.05640000186395,4675.944000002346,2096.3973905351613
1764632700,215,,Aggregated,77.700000,0.000000,66,130,160,170,260,280,310,360,730,4700,4700,4612,1,66,115.53474689944515,44.05640000186395,4675.944000002346,2097.2304856895057
1764632701,217,,Aggregated,79.000000,0.000000,66,130,160,170,260,280,310,360,730,4700,4700,4688,1,66,115.24506002564858,44.05640000186395,4675.944000002346,2097.794581911263
1764632702,219,,Aggregated,79.400000,0.000000,66,130,160,170,260,280,320,360,730,4700,4700,4771,1,66,115.45996638026922,44.05640000186395,4675.944000002346,2094.571787885139
1764632703,221,,Aggregated,80.700000,0.000000,66,120,160,170,260,280,310,360,730,4700,4700,4860,1,66,115.23763705767038,44.05640000186395,4675.944000002346,2096.2543209876544
1764632704,223,,Aggregated,80.100000,0.000000,66,120,160,170,260,280,310,360,730,4700,4700,4950,1,66,115.18035795965879,44.05640000186395,4675.944000002346,2095.266060606061
1764632705,225,,Aggregated,80.500000,0.000000,66,120,160,170,260,280,310,360,720,4700,4700,5035,1,66,115.31113201595562,44.05640000186395,4675.944000002346,2097.2573982125123
1764632706,227,,Aggregated,83.500000,0.000000,66,120,160,170,260,280,310,360,720,4700,4700,5137,1,66,115.34454233995243,44.05640000186395,4675.944000002346,2093.609499708001
1764632707,229,,Aggregated,84.200000,0.000000,66,120,160,180,260,290,310,350,720,4700,4700,5217,2,66,115.32173931385171,44.05640000186395,4675.944000002346,2099.7682576193215
1764632708,231,,Aggregated,84.000000,0.000000,66,120,160,170,260,280,310,350,720,4700,4700,5303,11,66,115.08575932497628,34.90410000085831,4675.944000002346,2093.049405996606
1764632709,233,,Aggregated,85.300000,0.000000,66,120,160,180,260,290,320,370,720,4700,4700,5360,13,66,115.6101169030583,34.90410000085831,4675.944000002346,2090.535820895522
1764632710,235,,Aggregated,86.300000,0.900000,66,130,160,180,260,290,320,380,720,4700,4700,5429,17,66,116.2898175723721,34.113699999579694,4675.944000002346,2094.6135568244613
1764632711,237,,Aggregated,83.600000,1.100000,66,130,160,180,270,290,320,390,720,4700,4700,5499,19,66,116.87650909263861,34.113699999579694,4675.944000002346,2093.4882705946534
1764632712,239,,Aggregated,81.800000,1.500000,67,130,160,180,270,290,330,400,800,4700,4700,5549,23,67,119.2989276627162,34.113699999579694,4675.944000002346,2094.034600828978
1764632713,241,,Aggregated,81.000000,1.800000,67,140,160,180,270,290,360,450,4500,4700,4700,5637,38,67,132.9381897818724,34.113699999579694,4675.944000002346,2090.0463012240552
1764632714,243,,Aggregated,78.800000,1.900000,67,140,170,190,270,300,390,560,4500,4700,4700,5712,61,67,151.13375213592764,34.113699999579694,4675.944000002346,2086.644257703081
1764632715,245,,Aggregated,76.900000,3.500000,67,140,170,190,270,300,410,730,4500,4700,4700,5815,72,67,159.75845606197637,34.113699999579694,4675.944000002346,2078.335683576956
1764632716,247,,Aggregated,75.900000,5.000000,67,140,170,190,270,310,450,4500,4500,4700,4700,5897,81,67,167.00711850099657,34.113699999579694,4675.944000002346,2077.3206715278957
1764632717,249,,Aggregated,76.300000,6.700000,68,140,170,200,280,310,460,4500,4500,4700,4700,5995,87,68,171.44833841540776,34.113699999579694,4675.944000002346,2080.788990825688
1764632718,251,,Aggregated,77.200000,8.000000,68,140,170,200,280,310,460,4500,4500,4700,4700,6083,91,68,173.94437300680514,34.113699999579694,4675.944000002346,2072.261384185435
1764632719,253,,Aggregated,77.500000,8.500000,68,150,170,200,280,310,460,4500,4500,4700,4700,6196,94,68,175.32378821827626,34.113699999579694,4675.944000002346,2081.0290510006457
1764632720,255,,Aggregated,77.400000,7.900000,68,150,170,200,280,310,460,4500,4500,4700,4700,6279,97,68,176.63889706966668,34.113699999579694,4675.944000002346,2080.5981844242715
1764632721,257,,Aggregated,81.100000,8.200000,68,140,170,200,280,310,460,4500,4500,4700,4700,6350,97,68,175.86922574810006,34.113699999579694,4675.944000002346,2079.6083464566927
1764632722,259,,Aggregated,85.000000,8.100000,68,150,170,200,280,310,460,4500,4500,4700,4700,6441,97,68,175.5124231796913,34.113699999579694,4675.944000002346,2086.5315944729077
1764632723,261,,Aggregated,84.500000,7.800000,68,140,170,200,280,310,460,4500,4500,4700,4700,6529,99,68,175.8049875325991,34.113699999579694,4675.944000002346,2087.8264665339257
1764632724,263,,Aggregated,87.700000,7.700000,68,140,170,200,280,320,470,4500,4500,4700,4700,6615,110,68,182.3132509599886,34.113699999579694,4675.944000002346,2078.9356009070293
1764632725,265,,Aggregated,88.300000,6.100000,68,150,170,200,280,320,510,4500,4500,4700,4700,6717,124,68,190.4982564091604,34.113699999579694,4675.944000002346,2074.035730236713
1764632726,267,,Aggregated,89.500000,5.200000,68,150,170,200,280,320,570,4500,4500,4700,4700,6804,135,68,196.62198012937273,34.113699999579694,4675.944000002346,2070.774250440917
1764632727,269,,Aggregated,90.700000,5.000000,68,150,170,200,280,320,600,4500,4500,4700,4700,6918,144,68,200.87199986994023,34.113699999579694,4675.944000002346,2065.5592656837234
1764632728,271,,Aggregated,90.300000,4.900000,68,150,170,200,280,330,620,4500,4500,4700,4700,7034,149,68,203.03358268413453,34.113699999579694,4675.944000002346,2062.4037531987487
1764632729,273,,Aggregated,91.200000,5.300000,68,150,170,200,280,330,630,4500,4500,4700,4700,7127,152,68,203.96798807355395,34.113699999579694,4675.944000002346,2060.4917917777466
1764632730,275,,Aggregated,93.200000,6.000000,68,150,170,200,280,330,610,4500,4500,4700,4700,7240,152,68,202.92208379837555,34.113699999579694,4675.944000002346,2063.816988950276
1764632731,277,,Aggregated,93.800000,5.700000,68,150,170,200,280,330,600,4500,4500,4700,4700,7333,152,68,201.81223561983757,34.113699999579694,4675.944000002346,2067.215600709123
1764632732,279,,Aggregated,93.300000,5.500000,68,150,170,200,280,320,590,4500,4500,4700,4700,7440,152,68,200.51750774196617,34.113699999579694,4675.944000002346,2063.2540322580644
1764632733,281,,Aggregated,96.800000,5.500000,68,150,170,200,280,320,590,4500,4500,4700,4700,7550,152,68,199.1120606490411,34.113699999579694,4675.944000002346,2059.0037086092716
1764632734,283,,Aggregated,98.400000,5.500000,68,150,170,200,280,320,570,4500,4500,4700,4700,7659,152,68,197.96747726861196,34.113699999579694,4675.944000002346,2065.8712625669145
1764632735,285,,Aggregated,101.600000,5.500000,68,140,170,200,280,320,560,4500,4500,4700,4700,7768,152,68,196.58516023433143,34.113699999579694,4675.944000002346,2062.9553295571577
1764632736,287,,Aggregated,103.300000,4.900000,68,140,170,200,280,320,560,4500,4500,4700,4700,7886,152,68,195.14781560998122,34.113699999579694,4675.944000002346,2064.497971088004
1764632737,289,,Aggregated,103.800000,3.400000,68,140,170,200,280,320,540,4500,4500,4700,4700,8006,152,68,193.9600028104248,34.113699999579694,4675.944000002346,2062.539970022483
1764632738,291,,Aggregated,107.200000,2.200000,68,140,170,200,280,320,520,4500,4500,4700,4700,8108,152,68,192.9242263073811,34.113699999579694,4675.944000002346,2063.5017266896893
1764632739,293,,Aggregated,107.600000,1.300000,68,140,170,200,280,320,510,4500,4500,4700,4700,8240,152,68,191.78163728157904,34.113699999579694,4675.944000002346,2067.6183252427186
1764632740,295,,Aggregated,108.200000,0.300000,68,140,170,200,280,320,510,4500,4500,4700,4700,8332,152,68,191.0369391142856,34.113699999579694,4675.944000002346,2072.6497839654344
1764632741,297,,Aggregated,107.900000,0.100000,68,140,170,200,280,320,490,4500,4500,4700,4700,8453,152,68,190.29992115227844,34.113699999579694,4675.944000002346,2072.373003667337
1764632742,299,,Aggregated,110.000000,0.000000,69,140,170,200,280,330,570,4500,4500,4700,4700,8577,152,69,191.47033047687526,34.113699999579694,4675.944000002346,2072.249737670514
1764632743,301,,Aggregated,111.600000,0.000000,69,140,170,200,280,320,560,4500,4500,4700,4700,8696,152,69,190.42715680774697,34.113699999579694,4675.944000002346,2074.8317617295306
1764632744,303,,Aggregated,110.800000,0.000000,68,140,170,200,280,320,560,4500,4500,4700,4700,8813,152,68,189.44904509249167,34.113699999579694,4675.944000002346,2077.49824123454
1764632745,305,,Aggregated,113.800000,0.000000,69,140,170,200,280,320,550,4500,4500,4700,4700,8928,152,69,188.8226742271643,34.113699999579694,4675.944000002346,2080.4644937275984
1764632746,307,,Aggregated,113.800000,0.000000,69,140,170,200,280,320,530,4500,4500,4700,4700,9051,152,69,188.05262494752628,34.113699999579694,4675.944000002346,2082.4094575185063
1764632747,309,,Aggregated,114.700000,0.000000,69,140,170,200,280,320,520,4500,4500,4700,4700,9170,152,69,187.1869662050221,34.113699999579694,4675.944000002346,2085.552126499455
1764632748,311,,Aggregated,114.800000,0.000000,69,140,170,200,280,320,510,4500,4500,4700,4700,9292,152,69,186.33501594920673,34.113699999579694,4675.944000002346,2087.4032501076194
1764632749,313,,Aggregated,115.200000,0.000000,69,140,170,200,280,320,510,4500,4500,4700,4700,9408,152,69,185.4037786777199,34.113699999579694,4675.944000002346,2093.8364158163267
1764632750,315,,Aggregated,116.400000,0.000000,69,140,170,200,280,320,490,4500,4500,4700,4700,9537,152,69,184.40675525846103,34.113699999579694,4675.944000002346,2092.5671594841147
1764632751,317,,Aggregated,117.700000,0.000000,69,140,170,200,280,320,490,4500,4500,4700,4700,9637,152,69,183.67223372418042,34.113699999579694,4675.944000002346,2092.1795164470273
1764632752,319,,Aggregated,117.200000,0.000000,69,140,170,200,280,320,480,4500,4500,4700,4700,9768,152,69,182.8794491912316,34.113699999579694,4675.944000002346,2096.7067977067977
1764632753,321,,Aggregated,118.000000,0.000000,69,140,170,200,280,320,480,4500,4500,4700,4700,9884,152,69,181.85508395385824,34.113699999579694,4675.944000002346,2096.4582152974504
